0.005	-0.44552	0.47428	-0.19324	1	0	0	0	1	0	0	0	1
0.01	-0.44548	0.47427	-0.19322	1	0	0	0	1	0	0	0	1
0.015	-0.44545	0.47425	-0.1932	1	0	0	0	1	0	0	0	1
0.02	-0.4454	0.47424	-0.19317	1	0	0	0	1	0	0	0	1
0.025	-0.44535	0.47423	-0.19315	1	0	0	0	1	0	0	0	1
0.03	-0.44531	0.47422	-0.19313	1	0	0	0	1	0	0	0	1
0.035	-0.44529	0.47421	-0.1931	1	0	0	0	1	0	0	0	1
0.04	-0.44525	0.47421	-0.19308	1	0	0	0	1	0	0	0	1
0.045	-0.44519	0.4742	-0.19307	1	0	0	0	1	0	0	0	1
0.05	-0.44516	0.47421	-0.19304	1	0	0	0	1	0	0	0	1
0.055	-0.44514	0.4742	-0.19302	1	0	0	0	1	0	0	0	1
0.06	-0.4451	0.4742	-0.19301	1	0	0	0	1	0	0	0	1
0.065	-0.44507	0.4742	-0.19299	1	0	0	0	1	0	0	0	1
0.07	-0.44503	0.4742	-0.19298	1	0	0	0	1	0	0	0	1
0.075	-0.44501	0.47418	-0.19297	1	0	0	0	1	0	0	0	1
0.08	-0.44497	0.47417	-0.19296	1	0	0	0	1	0	0	0	1
0.085	-0.44494	0.47417	-0.19295	1	0	0	0	1	0	0	0	1
0.09	-0.44494	0.47416	-0.19294	1	0	0	0	1	0	0	0	1
0.095	-0.44495	0.47415	-0.19292	1	0	0	0	1	0	0	0	1
0.1	-0.44493	0.47416	-0.19291	1	0	0	0	1	0	0	0	1
0.105	-0.44491	0.47416	-0.19291	1	0	0	0	1	0	0	0	1
0.11	-0.4449	0.47415	-0.19289	1	0	0	0	1	0	0	0	1
0.115	-0.44487	0.47416	-0.1929	1	0	0	0	1	0	0	0	1
0.12	-0.44487	0.47415	-0.19288	1	0	0	0	1	0	0	0	1
0.125	-0.44486	0.47414	-0.19287	1	0	0	0	1	0	0	0	1
0.13	-0.44485	0.47414	-0.19285	1	0	0	0	1	0	0	0	1
0.135	-0.44483	0.47414	-0.19285	1	0	0	0	1	0	0	0	1
0.14	-0.44484	0.47416	-0.19284	1	0	0	0	1	0	0	0	1
0.145	-0.44484	0.47417	-0.19284	1	0	0	0	1	0	0	0	1
0.15	-0.44484	0.47418	-0.19283	1	0	0	0	1	0	0	0	1
0.155	-0.44488	0.47419	-0.19281	1	0	0	0	1	0	0	0	1
0.16	-0.4449	0.47419	-0.19281	1	0	0	0	1	0	0	0	1
0.165	-0.44491	0.4742	-0.19282	1	0	0	0	1	0	0	0	1
0.17	-0.44497	0.47423	-0.19281	1	0	0	0	1	0	0	0	1
0.175	-0.44503	0.47424	-0.1928	1	0	0	0	1	0	0	0	1
0.18	-0.44508	0.47425	-0.1928	1	0	0	0	1	0	0	0	1
0.185	-0.44512	0.47427	-0.19281	1	0	0	0	1	0	0	0	1
0.19	-0.44517	0.47429	-0.19281	1	0	0	0	1	0	0	0	1
0.195	-0.44521	0.47429	-0.19281	1	0	0	0	1	0	0	0	1
0.2	-0.44525	0.4743	-0.19282	1	0	0	0	1	0	0	0	1
0.205	-0.44531	0.47432	-0.19281	1	0	0	0	1	0	0	0	1
0.21	-0.44535	0.47433	-0.19281	1	0	0	0	1	0	0	0	1
0.215	-0.44541	0.47433	-0.19281	1	0	0	0	1	0	0	0	1
0.22	-0.44544	0.47434	-0.19282	1	0	0	0	1	0	0	0	1
0.225	-0.44546	0.47434	-0.19282	1	0	0	0	1	0	0	0	1
0.23	-0.44549	0.47434	-0.19282	1	0	0	0	1	0	0	0	1
0.235	-0.4455	0.47434	-0.19284	1	0	0	0	1	0	0	0	1
0.24	-0.44553	0.47434	-0.19283	1	0	0	0	1	0	0	0	1
0.245	-0.4455	0.47434	-0.19285	1	0	0	0	1	0	0	0	1
0.25	-0.44547	0.47434	-0.19287	1	0	0	0	1	0	0	0	1
0.255	-0.44546	0.47433	-0.19288	1	0	0	0	1	0	0	0	1
0.26	-0.44544	0.47432	-0.19289	1	0	0	0	1	0	0	0	1
0.265	-0.44543	0.4743	-0.19289	1	0	0	0	1	0	0	0	1
0.27	-0.4454	0.47429	-0.1929	1	0	0	0	1	0	0	0	1
0.275	-0.44535	0.47428	-0.19292	1	0	0	0	1	0	0	0	1
0.28	-0.44532	0.47427	-0.19292	1	0	0	0	1	0	0	0	1
0.285	-0.4453	0.47424	-0.19292	1	0	0	0	1	0	0	0	1
