0.005	-0.46176	-0.4	0	-0.46176	-0.39903	0
0.01	-0.46178	-0.4	0	-0.46178	-0.39909	0
0.015	-0.46179	-0.4	0	-0.46179	-0.39911	0
0.02	-0.4618	-0.4	0	-0.4618	-0.39905	0
0.025	-0.46182	-0.4	0	-0.46182	-0.39893	0
0.03	-0.46185	-0.4	0	-0.46185	-0.39876	0
0.035	-0.46187	-0.4	0	-0.46187	-0.39862	0
0.04	-0.46191	-0.4	0	-0.46191	-0.39853	0
0.045	-0.46194	-0.4	0	-0.46194	-0.39848	0
0.05	-0.46196	-0.4	0	-0.46196	-0.39841	0
0.055	-0.462	-0.4	0	-0.462	-0.39829	0
0.06	-0.46204	-0.4	0	-0.46204	-0.39814	0
0.065	-0.46208	-0.4	0	-0.46208	-0.39801	0
0.07	-0.46213	-0.4	0	-0.46213	-0.39792	0
0.075	-0.46218	-0.4	0	-0.46218	-0.39786	0
0.08	-0.46223	-0.4	0	-0.46223	-0.39786	0
0.085	-0.46227	-0.4	0	-0.46227	-0.39788	0
0.09	-0.46231	-0.4	0	-0.46231	-0.3979	0
0.095	-0.46237	-0.4	0	-0.46237	-0.39793	0
0.1	-0.46241	-0.4	0	-0.46241	-0.39798	0
0.105	-0.46245	-0.4	0	-0.46245	-0.39802	0
0.11	-0.4625	-0.4	0	-0.4625	-0.39804	0
0.115	-0.46255	-0.4	0	-0.46255	-0.39808	0
0.12	-0.46259	-0.4	0	-0.46259	-0.39817	0
0.125	-0.46264	-0.4	0	-0.46264	-0.39826	0
0.13	-0.46268	-0.4	0	-0.46268	-0.39833	0
0.135	-0.46271	-0.4	0	-0.46271	-0.39834	0
0.14	-0.46275	-0.4	0	-0.46275	-0.39826	0
0.145	-0.4628	-0.4	0	-0.4628	-0.39813	0
0.15	-0.46285	-0.4	0	-0.46285	-0.39807	0
0.155	-0.4629	-0.4	0	-0.4629	-0.39811	0
0.16	-0.46295	-0.4	0	-0.46295	-0.39818	0
0.165	-0.46299	-0.4	0	-0.46299	-0.3982	0
0.17	-0.46304	-0.4	0	-0.46304	-0.39814	0
0.175	-0.4631	-0.4	0	-0.4631	-0.39805	0
0.18	-0.46315	-0.4	0	-0.46315	-0.39799	0
