0.005	-2.4618	-1	0
0.01	-2.4618	-1	0
0.015	-2.4618	-1	0
0.02	-2.4618	-1	0
0.025	-2.4618	-1	0
0.03	-2.4618	-1	0
0.035	-2.4619	-1	0
0.04	-2.4619	-1	0
0.045	-2.4619	-1	0
0.05	-2.462	-1	0
0.055	-2.462	-1	0
0.06	-2.462	-1	0
0.065	-2.4621	-1	0
0.07	-2.4621	-1	0
0.075	-2.4622	-1	0
0.08	-2.4622	-1	0
0.085	-2.4623	-1	0
0.09	-2.4623	-1	0
0.095	-2.4624	-1	0
0.1	-2.4624	-1	0
0.105	-2.4625	-1	0
0.11	-2.4625	-1	0
0.115	-2.4626	-1	0
0.12	-2.4626	-1	0
0.125	-2.4626	-1	0
0.13	-2.4627	-1	0
0.135	-2.4627	-1	0
0.14	-2.4627	-1	0
0.145	-2.4628	-1	0
0.15	-2.4629	-1	0
0.155	-2.4629	-1	0
0.16	-2.4629	-1	0
0.165	-2.463	-1	0
0.17	-2.463	-1	0
0.175	-2.4631	-1	0
0.18	-2.4631	-1	0
0.185	-2.4632	-1	0
0.19	-2.4633	-1	0
0.195	-2.4633	-1	0
0.2	-2.4634	-1	0
0.205	-2.4634	-1	0
0.21	-2.4634	-1	0
0.215	-2.4635	-1	0
0.22	-2.4635	-1	0
0.225	-2.4636	-1	0
0.23	-2.4636	-1	0
0.235	-2.4637	-1	0
0.24	-2.4637	-1	0
0.245	-2.4637	-1	0
0.25	-2.4638	-1	0
0.255	-2.4638	-1	0
0.26	-2.4639	-1	0
0.265	-2.4639	-1	0
0.27	-2.4639	-1	0
0.275	-2.464	-1	0
0.28	-2.464	-1	0
0.285	-2.4641	-1	0
0.29	-2.4641	-1	0
0.295	-2.4641	-1	0
0.3	-2.4642	-1	0
0.305	-2.4642	-1	0
0.31	-2.4642	-1	0
0.315	-2.4643	-1	0
0.32	-2.4643	-1	0
0.325	-2.4643	-1	0
0.33	-2.4643	-1	0
0.335	-2.4644	-1	0
0.34	-2.4644	-1	0
0.345	-2.4644	-1	0
0.35	-2.4644	-1	0
0.355	-2.4644	-1	0
0.36	-2.4644	-1	0
0.365	-2.4644	-1	0
0.37	-2.4644	-1	0
0.375	-2.4645	-1	0
0.38	-2.4645	-1	0
0.385	-2.4645	-1	0
0.39	-2.4645	-1	0
0.395	-2.4645	-1	0
0.4	-2.4645	-1	0
0.405	-2.4645	-1	0
0.41	-2.4645	-1	0
0.415	-2.4645	-1	0
0.42	-2.4645	-1	0
0.425	-2.4645	-1	0
0.43	-2.4646	-1	0
0.435	-2.4646	-1	0
0.44	-2.4646	-1	0
0.445	-2.4646	-1	0
0.45	-2.4646	-1	0
0.455	-2.4646	-1	0
0.46	-2.4646	-1	0
0.465	-2.4646	-1	0
0.47	-2.4646	-1	0
0.475	-2.4646	-1	0
0.48	-2.4646	-1	0
0.485	-2.4646	-1	0
0.49	-2.4646	-1	0
0.495	-2.4646	-1	0
0.5	-2.4646	-1	0
0.505	-2.4646	-1	0
0.51	-2.4646	-1	0
0.515	-2.4646	-1	0
0.52	-2.4646	-1	0
0.525	-2.4646	-1	0
0.53	-2.4646	-1	0
0.535	-2.4646	-1	0
0.54	-2.4646	-1	0
0.545	-2.4645	-1	0
0.55	-2.4645	-1	0
0.555	-2.4645	-1	0
0.56	-2.4645	-1	0
0.565	-2.4645	-1	0
0.57	-2.4645	-1	0
0.575	-2.4645	-1	0
0.58	-2.4645	-1	0
0.585	-2.4645	-1	0
0.59	-2.4646	-1	0
0.595	-2.4646	-1	0
0.6	-2.4645	-1	0
0.605	-2.4645	-1	0
0.61	-2.4645	-1	0
0.615	-2.4644	-1	0
0.62	-2.4644	-1	0
0.625	-2.4644	-1	0
0.63	-2.4643	-1	0
0.635	-2.4643	-1	0
0.64	-2.4642	-1	0
0.645	-2.4642	-1	0
0.65	-2.4642	-1	0
0.655	-2.4641	-1	0
0.66	-2.4641	-1	0
0.665	-2.464	-1	0
0.67	-2.464	-1	0
0.675	-2.4639	-1	0
0.68	-2.4638	-1	0
0.685	-2.4638	-1	0
0.69	-2.4637	-1	0
0.695	-2.4637	-1	0
0.7	-2.4636	-1	0
0.705	-2.4635	-1	0
0.71	-2.4635	-1	0
0.715	-2.4634	-1	0
0.72	-2.4633	-1	0
0.725	-2.4632	-1	0
0.73	-2.4631	-1	0
0.735	-2.4631	-1	0
0.74	-2.463	-1	0
0.745	-2.4629	-1	0
0.75	-2.4628	-1	0
0.755	-2.4627	-1	0
0.76	-2.4626	-1	0
0.765	-2.4624	-1	0
0.77	-2.4623	-1	0
0.775	-2.4622	-1	0
0.78	-2.4621	-1	0
0.785	-2.462	-1	0
0.79	-2.4619	-1	0
0.795	-2.4618	-1	0
0.8	-2.4616	-1	0
0.805	-2.4615	-1	0
0.81	-2.4614	-1	0
0.815	-2.4612	-1	0
0.82	-2.4611	-1	0
0.825	-2.461	-1	0
0.83	-2.4608	-1	0
0.835	-2.4607	-1	0
0.84	-2.4605	-1	0
0.845	-2.4604	-1	0
0.85	-2.4603	-1	0
0.855	-2.4601	-1	0
0.86	-2.46	-1	0
0.865	-2.4599	-1	0
0.87	-2.4597	-1	0
0.875	-2.4596	-1	0
0.88	-2.4594	-1	0
0.885	-2.4593	-1	0
0.89	-2.4591	-1	0
0.895	-2.459	-1	0
0.9	-2.4588	-1	0
0.905	-2.4587	-1	0
0.91	-2.4585	-1	0
0.915	-2.4583	-1	0
0.92	-2.4581	-1	0
0.925	-2.458	-1	0
0.93	-2.4578	-1	0
0.935	-2.4576	-1	0
0.94	-2.4574	-1	0
0.945	-2.4572	-1	0
0.95	-2.457	-1	0
0.955	-2.4568	-1	0
0.96	-2.4566	-1	0
0.965	-2.4563	-1	0
0.97	-2.4561	-1	0
0.975	-2.4559	-1	0
0.98	-2.4556	-1	0
0.985	-2.4554	-1	0
0.99	-2.4552	-1	0
0.995	-2.4549	-1	0
1	-2.4547	-1	0
1.005	-2.4544	-1	0
1.01	-2.4542	-1	0
1.015	-2.4539	-1	0
1.02	-2.4536	-1	0
1.025	-2.4533	-1	0
1.03	-2.453	-1	0
1.035	-2.4527	-1	0
1.04	-2.4524	-1	0
1.045	-2.4521	-1	0
