0.005	-0.46176	-0.8	0	-0.46176	-0.64148	0
0.01	-0.46178	-0.8	0	-0.46178	-0.64148	0
0.015	-0.46179	-0.8	0	-0.46179	-0.64148	0
0.02	-0.4618	-0.8	0	-0.4618	-0.64148	0
0.025	-0.46182	-0.8	0	-0.46182	-0.64148	0
0.03	-0.46185	-0.8	0	-0.46185	-0.64149	0
0.035	-0.46187	-0.8	0	-0.46187	-0.64149	0
0.04	-0.46191	-0.8	0	-0.46191	-0.64149	0
0.045	-0.46194	-0.8	0	-0.46194	-0.64149	0
0.05	-0.46196	-0.8	0	-0.46196	-0.64149	0
0.055	-0.462	-0.8	0	-0.462	-0.64149	0
0.06	-0.46204	-0.8	0	-0.46204	-0.64149	0
0.065	-0.46208	-0.8	0	-0.46208	-0.64148	0
0.07	-0.46213	-0.8	0	-0.46213	-0.64148	0
0.075	-0.46218	-0.8	0	-0.46218	-0.64148	0
0.08	-0.46223	-0.8	0	-0.46223	-0.64148	0
0.085	-0.46227	-0.8	0	-0.46227	-0.64148	0
0.09	-0.46231	-0.8	0	-0.46231	-0.64148	0
0.095	-0.46237	-0.8	0	-0.46237	-0.64148	0
0.1	-0.46241	-0.8	0	-0.46241	-0.64148	0
0.105	-0.46245	-0.8	0	-0.46245	-0.64148	0
0.11	-0.4625	-0.8	0	-0.4625	-0.64148	0
0.115	-0.46255	-0.8	0	-0.46255	-0.64148	0
0.12	-0.46259	-0.8	0	-0.46259	-0.64148	0
0.125	-0.46264	-0.8	0	-0.46264	-0.64148	0
0.13	-0.46268	-0.8	0	-0.46268	-0.64148	0
0.135	-0.46271	-0.8	0	-0.46271	-0.64148	0
0.14	-0.46275	-0.8	0	-0.46275	-0.64147	0
0.145	-0.4628	-0.8	0	-0.4628	-0.64147	0
0.15	-0.46285	-0.8	0	-0.46285	-0.64147	0
0.155	-0.4629	-0.8	0	-0.4629	-0.64147	0
0.16	-0.46295	-0.8	0	-0.46295	-0.64147	0
0.165	-0.46299	-0.8	0	-0.46299	-0.64146	0
0.17	-0.46304	-0.8	0	-0.46304	-0.64146	0
0.175	-0.4631	-0.8	0	-0.4631	-0.64146	0
0.18	-0.46315	-0.8	0	-0.46315	-0.64146	0
0.185	-0.4632	-0.8	0	-0.4632	-0.64146	0
