0.005	-1.9618	-1	0
0.01	-1.9618	-1	0
0.015	-1.9618	-1	0
0.02	-1.9618	-1	0
0.025	-1.9618	-1	0
0.03	-1.9618	-1	0
0.035	-1.9619	-1	0
0.04	-1.9619	-1	0
0.045	-1.9619	-1	0
0.05	-1.962	-1	0
0.055	-1.962	-1	0
0.06	-1.962	-1	0
0.065	-1.9621	-1	0
0.07	-1.9621	-1	0
0.075	-1.9622	-1	0
0.08	-1.9622	-1	0
0.085	-1.9623	-1	0
0.09	-1.9623	-1	0
0.095	-1.9624	-1	0
0.1	-1.9624	-1	0
0.105	-1.9625	-1	0
0.11	-1.9625	-1	0
0.115	-1.9626	-1	0
0.12	-1.9626	-1	0
0.125	-1.9626	-1	0
0.13	-1.9627	-1	0
0.135	-1.9627	-1	0
0.14	-1.9627	-1	0
0.145	-1.9628	-1	0
0.15	-1.9629	-1	0
0.155	-1.9629	-1	0
0.16	-1.9629	-1	0
0.165	-1.963	-1	0
0.17	-1.963	-1	0
0.175	-1.9631	-1	0
0.18	-1.9631	-1	0
0.185	-1.9632	-1	0
0.19	-1.9633	-1	0
0.195	-1.9633	-1	0
0.2	-1.9634	-1	0
0.205	-1.9634	-1	0
0.21	-1.9634	-1	0
0.215	-1.9635	-1	0
0.22	-1.9635	-1	0
0.225	-1.9636	-1	0
0.23	-1.9636	-1	0
0.235	-1.9637	-1	0
0.24	-1.9637	-1	0
0.245	-1.9637	-1	0
0.25	-1.9638	-1	0
0.255	-1.9638	-1	0
0.26	-1.9639	-1	0
0.265	-1.9639	-1	0
0.27	-1.9639	-1	0
0.275	-1.964	-1	0
0.28	-1.964	-1	0
0.285	-1.9641	-1	0
0.29	-1.9641	-1	0
0.295	-1.9641	-1	0
0.3	-1.9642	-1	0
0.305	-1.9642	-1	0
0.31	-1.9642	-1	0
0.315	-1.9643	-1	0
0.32	-1.9643	-1	0
0.325	-1.9643	-1	0
0.33	-1.9643	-1	0
0.335	-1.9644	-1	0
0.34	-1.9644	-1	0
0.345	-1.9644	-1	0
0.35	-1.9644	-1	0
0.355	-1.9644	-1	0
0.36	-1.9644	-1	0
0.365	-1.9644	-1	0
0.37	-1.9644	-1	0
0.375	-1.9645	-1	0
0.38	-1.9645	-1	0
0.385	-1.9645	-1	0
0.39	-1.9645	-1	0
0.395	-1.9645	-1	0
0.4	-1.9645	-1	0
0.405	-1.9645	-1	0
0.41	-1.9645	-1	0
0.415	-1.9645	-1	0
0.42	-1.9645	-1	0
0.425	-1.9645	-1	0
0.43	-1.9646	-1	0
0.435	-1.9646	-1	0
0.44	-1.9646	-1	0
0.445	-1.9646	-1	0
0.45	-1.9646	-1	0
0.455	-1.9646	-1	0
0.46	-1.9646	-1	0
0.465	-1.9646	-1	0
0.47	-1.9646	-1	0
0.475	-1.9646	-1	0
0.48	-1.9646	-1	0
0.485	-1.9646	-1	0
0.49	-1.9646	-1	0
0.495	-1.9646	-1	0
0.5	-1.9646	-1	0
0.505	-1.9646	-1	0
0.51	-1.9646	-1	0
0.515	-1.9646	-1	0
0.52	-1.9646	-1	0
0.525	-1.9646	-1	0
0.53	-1.9646	-1	0
0.535	-1.9646	-1	0
0.54	-1.9646	-1	0
0.545	-1.9645	-1	0
0.55	-1.9645	-1	0
0.555	-1.9645	-1	0
0.56	-1.9645	-1	0
0.565	-1.9645	-1	0
0.57	-1.9645	-1	0
0.575	-1.9645	-1	0
0.58	-1.9645	-1	0
0.585	-1.9645	-1	0
0.59	-1.9646	-1	0
0.595	-1.9646	-1	0
0.6	-1.9645	-1	0
0.605	-1.9645	-1	0
0.61	-1.9645	-1	0
0.615	-1.9644	-1	0
0.62	-1.9644	-1	0
0.625	-1.9644	-1	0
0.63	-1.9643	-1	0
0.635	-1.9643	-1	0
0.64	-1.9642	-1	0
0.645	-1.9642	-1	0
0.65	-1.9642	-1	0
0.655	-1.9641	-1	0
0.66	-1.9641	-1	0
0.665	-1.964	-1	0
0.67	-1.964	-1	0
0.675	-1.9639	-1	0
0.68	-1.9638	-1	0
0.685	-1.9638	-1	0
0.69	-1.9637	-1	0
0.695	-1.9637	-1	0
0.7	-1.9636	-1	0
0.705	-1.9635	-1	0
0.71	-1.9635	-1	0
0.715	-1.9634	-1	0
0.72	-1.9633	-1	0
0.725	-1.9632	-1	0
0.73	-1.9631	-1	0
0.735	-1.9631	-1	0
0.74	-1.963	-1	0
0.745	-1.9629	-1	0
0.75	-1.9628	-1	0
