0.005	-1.4618	-1	0
0.01	-1.4618	-1	0
0.015	-1.4618	-1	0
0.02	-1.4618	-1	0
0.025	-1.4618	-1	0
0.03	-1.4618	-1	0
0.035	-1.4619	-1	0
0.04	-1.4619	-1	0
0.045	-1.4619	-1	0
0.05	-1.462	-1	0
0.055	-1.462	-1	0
0.06	-1.462	-1	0
0.065	-1.4621	-1	0
0.07	-1.4621	-1	0
0.075	-1.4622	-1	0
0.08	-1.4622	-1	0
0.085	-1.4623	-1	0
0.09	-1.4623	-1	0
0.095	-1.4624	-1	0
0.1	-1.4624	-1	0
0.105	-1.4625	-1	0
0.11	-1.4625	-1	0
0.115	-1.4626	-1	0
0.12	-1.4626	-1	0
0.125	-1.4626	-1	0
0.13	-1.4627	-1	0
0.135	-1.4627	-1	0
0.14	-1.4627	-1	0
0.145	-1.4628	-1	0
0.15	-1.4629	-1	0
0.155	-1.4629	-1	0
0.16	-1.4629	-1	0
0.165	-1.463	-1	0
0.17	-1.463	-1	0
0.175	-1.4631	-1	0
0.18	-1.4631	-1	0
0.185	-1.4632	-1	0
0.19	-1.4633	-1	0
0.195	-1.4633	-1	0
0.2	-1.4634	-1	0
0.205	-1.4634	-1	0
0.21	-1.4634	-1	0
0.215	-1.4635	-1	0
0.22	-1.4635	-1	0
0.225	-1.4636	-1	0
0.23	-1.4636	-1	0
0.235	-1.4637	-1	0
0.24	-1.4637	-1	0
0.245	-1.4637	-1	0
0.25	-1.4638	-1	0
0.255	-1.4638	-1	0
0.26	-1.4639	-1	0
0.265	-1.4639	-1	0
0.27	-1.4639	-1	0
0.275	-1.464	-1	0
0.28	-1.464	-1	0
0.285	-1.4641	-1	0
0.29	-1.4641	-1	0
0.295	-1.4641	-1	0
0.3	-1.4642	-1	0
0.305	-1.4642	-1	0
0.31	-1.4642	-1	0
0.315	-1.4643	-1	0
0.32	-1.4643	-1	0
0.325	-1.4643	-1	0
0.33	-1.4643	-1	0
0.335	-1.4644	-1	0
0.34	-1.4644	-1	0
0.345	-1.4644	-1	0
0.35	-1.4644	-1	0
0.355	-1.4644	-1	0
0.36	-1.4644	-1	0
0.365	-1.4644	-1	0
0.37	-1.4644	-1	0
0.375	-1.4645	-1	0
0.38	-1.4645	-1	0
0.385	-1.4645	-1	0
0.39	-1.4645	-1	0
0.395	-1.4645	-1	0
0.4	-1.4645	-1	0
0.405	-1.4645	-1	0
0.41	-1.4645	-1	0
0.415	-1.4645	-1	0
0.42	-1.4645	-1	0
0.425	-1.4645	-1	0
0.43	-1.4646	-1	0
0.435	-1.4646	-1	0
0.44	-1.4646	-1	0
0.445	-1.4646	-1	0
0.45	-1.4646	-1	0
0.455	-1.4646	-1	0
0.46	-1.4646	-1	0
0.465	-1.4646	-1	0
0.47	-1.4646	-1	0
0.475	-1.4646	-1	0
0.48	-1.4646	-1	0
0.485	-1.4646	-1	0
0.49	-1.4646	-1	0
0.495	-1.4646	-1	0
0.5	-1.4646	-1	0
0.505	-1.4646	-1	0
0.51	-1.4646	-1	0
0.515	-1.4646	-1	0
0.52	-1.4646	-1	0
0.525	-1.4646	-1	0
0.53	-1.4646	-1	0
0.535	-1.4646	-1	0
0.54	-1.4646	-1	0
0.545	-1.4645	-1	0
0.55	-1.4645	-1	0
0.555	-1.4645	-1	0
0.56	-1.4645	-1	0
0.565	-1.4645	-1	0
0.57	-1.4645	-1	0
0.575	-1.4645	-1	0
0.58	-1.4645	-1	0
0.585	-1.4645	-1	0
0.59	-1.4646	-1	0
0.595	-1.4646	-1	0
0.6	-1.4645	-1	0
0.605	-1.4645	-1	0
0.61	-1.4645	-1	0
0.615	-1.4644	-1	0
0.62	-1.4644	-1	0
0.625	-1.4644	-1	0
0.63	-1.4643	-1	0
0.635	-1.4643	-1	0
0.64	-1.4642	-1	0
0.645	-1.4642	-1	0
0.65	-1.4642	-1	0
0.655	-1.4641	-1	0
0.66	-1.4641	-1	0
0.665	-1.464	-1	0
0.67	-1.464	-1	0
0.675	-1.4639	-1	0
0.68	-1.4638	-1	0
0.685	-1.4638	-1	0
0.69	-1.4637	-1	0
0.695	-1.4637	-1	0
0.7	-1.4636	-1	0
0.705	-1.4635	-1	0
0.71	-1.4635	-1	0
0.715	-1.4634	-1	0
0.72	-1.4633	-1	0
0.725	-1.4632	-1	0
0.73	-1.4631	-1	0
0.735	-1.4631	-1	0
0.74	-1.463	-1	0
0.745	-1.4629	-1	0
0.75	-1.4628	-1	0
0.755	-1.4627	-1	0
0.76	-1.4626	-1	0
0.765	-1.4624	-1	0
0.77	-1.4623	-1	0
0.775	-1.4622	-1	0
0.78	-1.4621	-1	0
0.785	-1.462	-1	0
0.79	-1.4619	-1	0
0.795	-1.4618	-1	0
0.8	-1.4616	-1	0
0.805	-1.4615	-1	0
0.81	-1.4614	-1	0
0.815	-1.4612	-1	0
0.82	-1.4611	-1	0
0.825	-1.461	-1	0
0.83	-1.4608	-1	0
0.835	-1.4607	-1	0
0.84	-1.4605	-1	0
0.845	-1.4604	-1	0
0.85	-1.4603	-1	0
0.855	-1.4601	-1	0
0.86	-1.46	-1	0
0.865	-1.4599	-1	0
0.87	-1.4597	-1	0
0.875	-1.4596	-1	0
0.88	-1.4594	-1	0
0.885	-1.4593	-1	0
0.89	-1.4591	-1	0
0.895	-1.459	-1	0
0.9	-1.4588	-1	0
0.905	-1.4587	-1	0
0.91	-1.4585	-1	0
0.915	-1.4583	-1	0
0.92	-1.4581	-1	0
0.925	-1.458	-1	0
0.93	-1.4578	-1	0
0.935	-1.4576	-1	0
0.94	-1.4574	-1	0
0.945	-1.4572	-1	0
0.95	-1.457	-1	0
0.955	-1.4568	-1	0
0.96	-1.4566	-1	0
0.965	-1.4563	-1	0
0.97	-1.4561	-1	0
0.975	-1.4559	-1	0
0.98	-1.4556	-1	0
0.985	-1.4554	-1	0
0.99	-1.4552	-1	0
0.995	-1.4549	-1	0
1	-1.4547	-1	0
1.005	-1.4544	-1	0
1.01	-1.4542	-1	0
1.015	-1.4539	-1	0
1.02	-1.4536	-1	0
1.025	-1.4533	-1	0
1.03	-1.453	-1	0
1.035	-1.4527	-1	0
1.04	-1.4524	-1	0
1.045	-1.4521	-1	0
1.05	-1.4517	-1	0
1.055	-1.4514	-1	0
1.06	-1.4511	-1	0
1.065	-1.4507	-1	0
1.07	-1.4504	-1	0
1.075	-1.45	-1	0
