0.005	-0.46176	-1.2	0	-0.46176	-1.0044	0
0.01	-0.46178	-1.2	0	-0.46178	-1.0044	0
0.015	-0.46179	-1.2	0	-0.46179	-1.0044	0
0.02	-0.4618	-1.2	0	-0.4618	-1.0044	0
0.025	-0.46182	-1.2	0	-0.46182	-1.0044	0
0.03	-0.46185	-1.2	0	-0.46185	-1.0044	0
0.035	-0.46187	-1.2	0	-0.46187	-1.0044	0
0.04	-0.46191	-1.2	0	-0.46191	-1.0044	0
0.045	-0.46194	-1.2	0	-0.46194	-1.0044	0
0.05	-0.46196	-1.2	0	-0.46196	-1.0044	0
0.055	-0.462	-1.2	0	-0.462	-1.0044	0
0.06	-0.46204	-1.2	0	-0.46204	-1.0044	0
0.065	-0.46208	-1.2	0	-0.46208	-1.0044	0
0.07	-0.46213	-1.2	0	-0.46213	-1.0044	0
0.075	-0.46218	-1.2	0	-0.46218	-1.0044	0
0.08	-0.46223	-1.2	0	-0.46223	-1.0044	0
0.085	-0.46227	-1.2	0	-0.46227	-1.0044	0
0.09	-0.46231	-1.2	0	-0.46231	-1.0044	0
0.095	-0.46237	-1.2	0	-0.46237	-1.0044	0
0.1	-0.46241	-1.2	0	-0.46241	-1.0044	0
0.105	-0.46245	-1.2	0	-0.46245	-1.0044	0
0.11	-0.4625	-1.2	0	-0.4625	-1.0044	0
0.115	-0.46255	-1.2	0	-0.46255	-1.0044	0
0.12	-0.46259	-1.2	0	-0.46259	-1.0044	0
0.125	-0.46264	-1.2	0	-0.46264	-1.0044	0
0.13	-0.46268	-1.2	0	-0.46268	-1.0044	0
0.135	-0.46271	-1.2	0	-0.46271	-1.0044	0
0.14	-0.46275	-1.2	0	-0.46275	-1.0044	0
0.145	-0.4628	-1.2	0	-0.4628	-1.0044	0
0.15	-0.46285	-1.2	0	-0.46285	-1.0044	0
0.155	-0.4629	-1.2	0	-0.4629	-1.0044	0
0.16	-0.46295	-1.2	0	-0.46295	-1.0044	0
0.165	-0.46299	-1.2	0	-0.46299	-1.0044	0
0.17	-0.46304	-1.2	0	-0.46304	-1.0044	0
0.175	-0.4631	-1.2	0	-0.4631	-1.0044	0
0.18	-0.46315	-1.2	0	-0.46315	-1.0044	0
0.185	-0.4632	-1.2	0	-0.4632	-1.0044	0
0.19	-0.46326	-1.2	0	-0.46326	-1.0044	0
0.195	-0.46331	-1.2	0	-0.46331	-1.0043	0
0.2	-0.46336	-1.2	0	-0.46336	-1.0043	0
0.205	-0.4634	-1.2	0	-0.4634	-1.0043	0
0.21	-0.46345	-1.2	0	-0.46345	-1.0043	0
0.215	-0.4635	-1.2	0	-0.4635	-1.0043	0
0.22	-0.46354	-1.2	0	-0.46354	-1.0043	0
0.225	-0.46358	-1.2	0	-0.46358	-1.0043	0
0.23	-0.46362	-1.2	0	-0.46362	-1.0043	0
0.235	-0.46366	-1.2	0	-0.46366	-1.0043	0
0.24	-0.46371	-1.2	0	-0.46371	-1.0043	0
0.245	-0.46375	-1.2	0	-0.46375	-1.0043	0
0.25	-0.46379	-1.2	0	-0.46379	-1.0043	0
0.255	-0.46382	-1.2	0	-0.46382	-1.0043	0
0.26	-0.46386	-1.2	0	-0.46386	-1.0043	0
0.265	-0.4639	-1.2	0	-0.4639	-1.0043	0
0.27	-0.46395	-1.2	0	-0.46395	-1.0043	0
0.275	-0.46399	-1.2	0	-0.46399	-1.0043	0
0.28	-0.46403	-1.2	0	-0.46403	-1.0043	0
0.285	-0.46407	-1.2	0	-0.46407	-1.0043	0
0.29	-0.46409	-1.2	0	-0.46409	-1.0043	0
0.295	-0.46412	-1.2	0	-0.46412	-1.0044	0
0.3	-0.46416	-1.2	0	-0.46416	-1.0044	0
0.305	-0.4642	-1.2	0	-0.4642	-1.0044	0
0.31	-0.46423	-1.2	0	-0.46423	-1.0044	0
0.315	-0.46427	-1.2	0	-0.46427	-1.0044	0
0.32	-0.4643	-1.2	0	-0.4643	-1.0044	0
0.325	-0.46432	-1.2	0	-0.46432	-1.0044	0
0.33	-0.46434	-1.2	0	-0.46434	-1.0044	0
0.335	-0.46437	-1.2	0	-0.46437	-1.0044	0
0.34	-0.46439	-1.2	0	-0.46439	-1.0044	0
0.345	-0.46442	-1.2	0	-0.46442	-1.0044	0
0.35	-0.46443	-1.2	0	-0.46443	-1.0044	0
0.355	-0.46438	-1.2	0	-0.46438	-1.0044	0
0.36	-0.46441	-1.2	0	-0.46441	-1.0044	0
0.365	-0.46444	-1.2	0	-0.46444	-1.0044	0
0.37	-0.46445	-1.2	0	-0.46445	-1.0044	0
0.375	-0.46447	-1.2	0	-0.46447	-1.0044	0
0.38	-0.46448	-1.2	0	-0.46448	-1.0044	0
0.385	-0.46449	-1.2	0	-0.46449	-1.0044	0
0.39	-0.46451	-1.2	0	-0.46451	-1.0044	0
0.395	-0.46452	-1.2	0	-0.46452	-1.0045	0
0.4	-0.46452	-1.2	0	-0.46452	-1.0045	0
0.405	-0.46454	-1.2	0	-0.46454	-1.0045	0
0.41	-0.46455	-1.2	0	-0.46455	-1.0045	0
0.415	-0.46455	-1.2	0	-0.46455	-1.0045	0
0.42	-0.46454	-1.2	0	-0.46454	-1.0045	0
0.425	-0.46455	-1.2	0	-0.46455	-1.0045	0
0.43	-0.46455	-1.2	0	-0.46455	-1.0045	0
0.435	-0.46456	-1.2	0	-0.46456	-1.0045	0
0.44	-0.46457	-1.2	0	-0.46457	-1.0045	0
0.445	-0.46456	-1.2	0	-0.46456	-1.0045	0
0.45	-0.46456	-1.2	0	-0.46456	-1.0045	0
0.455	-0.46457	-1.2	0	-0.46457	-1.0045	0
0.46	-0.46457	-1.2	0	-0.46457	-1.0045	0
0.465	-0.46458	-1.2	0	-0.46458	-1.0045	0
0.47	-0.46459	-1.2	0	-0.46459	-1.0045	0
0.475	-0.46458	-1.2	0	-0.46458	-1.0045	0
0.48	-0.46459	-1.2	0	-0.46459	-1.0045	0
0.485	-0.46458	-1.2	0	-0.46458	-1.0045	0
0.49	-0.46458	-1.2	0	-0.46458	-1.0045	0
0.495	-0.46459	-1.2	0	-0.46459	-1.0045	0
0.5	-0.46459	-1.2	0	-0.46459	-1.0045	0
0.505	-0.46458	-1.2	0	-0.46458	-1.0045	0
0.51	-0.46458	-1.2	0	-0.46458	-1.0045	0
0.515	-0.46458	-1.2	0	-0.46458	-1.0045	0
0.52	-0.46458	-1.2	0	-0.46458	-1.0044	0
0.525	-0.46458	-1.2	0	-0.46458	-1.0044	0
0.53	-0.46458	-1.2	0	-0.46458	-1.0044	0
0.535	-0.46457	-1.2	0	-0.46457	-1.0044	0
0.54	-0.46455	-1.2	0	-0.46455	-1.0044	0
0.545	-0.46455	-1.2	0	-0.46455	-1.0044	0
0.55	-0.46455	-1.2	0	-0.46455	-1.0044	0
0.555	-0.46455	-1.2	0	-0.46455	-1.0044	0
0.56	-0.46454	-1.2	0	-0.46454	-1.0044	0
0.565	-0.46454	-1.2	0	-0.46454	-1.0044	0
0.57	-0.46454	-1.2	0	-0.46454	-1.0044	0
0.575	-0.46453	-1.2	0	-0.46453	-1.0044	0
0.58	-0.46452	-1.2	0	-0.46452	-1.0044	0
0.585	-0.46451	-1.2	0	-0.46451	-1.0044	0
0.59	-0.46456	-1.2	0	-0.46456	-1.0044	0
0.595	-0.46455	-1.2	0	-0.46455	-1.0044	0
0.6	-0.46453	-1.2	0	-0.46453	-1.0044	0
0.605	-0.46452	-1.2	0	-0.46452	-1.0044	0
0.61	-0.4645	-1.2	0	-0.4645	-1.0044	0
0.615	-0.46443	-1.2	0	-0.46443	-1.0044	0
0.62	-0.4644	-1.2	0	-0.4644	-1.0044	0
0.625	-0.46436	-1.2	0	-0.46436	-1.0044	0
0.63	-0.46433	-1.2	0	-0.46433	-1.0044	0
0.635	-0.46427	-1.2	0	-0.46427	-1.0044	0
0.64	-0.46423	-1.2	0	-0.46423	-1.0044	0
0.645	-0.4642	-1.2	0	-0.4642	-1.0044	0
0.65	-0.46416	-1.2	0	-0.46416	-1.0044	0
0.655	-0.46412	-1.2	0	-0.46412	-1.0044	0
0.66	-0.46408	-1.2	0	-0.46408	-1.0044	0
0.665	-0.46402	-1.2	0	-0.46402	-1.0044	0
0.67	-0.46396	-1.2	0	-0.46396	-1.0044	0
0.675	-0.4639	-1.2	0	-0.4639	-1.0044	0
0.68	-0.46384	-1.2	0	-0.46384	-1.0044	0
0.685	-0.46378	-1.2	0	-0.46378	-1.0044	0
0.69	-0.46372	-1.2	0	-0.46372	-1.0044	0
0.695	-0.46367	-1.2	0	-0.46367	-1.0044	0
0.7	-0.46361	-1.2	0	-0.46361	-1.0044	0
0.705	-0.46354	-1.2	0	-0.46354	-1.0044	0
0.71	-0.46345	-1.2	0	-0.46345	-1.0044	0
0.715	-0.46336	-1.2	0	-0.46336	-1.0044	0
0.72	-0.46332	-1.2	0	-0.46332	-1.0044	0
0.725	-0.46321	-1.2	0	-0.46321	-1.0044	0
0.73	-0.46314	-1.2	0	-0.46314	-1.0044	0
0.735	-0.46306	-1.2	0	-0.46306	-1.0045	0
0.74	-0.46297	-1.2	0	-0.46297	-1.0045	0
0.745	-0.46288	-1.2	0	-0.46288	-1.0045	0
0.75	-0.46278	-1.2	0	-0.46278	-1.0045	0
0.755	-0.46267	-1.2	0	-0.46267	-1.0045	0
0.76	-0.46255	-1.2	0	-0.46255	-1.0045	0
0.765	-0.46245	-1.2	0	-0.46245	-1.0045	0
0.77	-0.46233	-1.2	0	-0.46233	-1.0045	0
0.775	-0.46224	-1.2	0	-0.46224	-1.0045	0
0.78	-0.46212	-1.2	0	-0.46212	-1.0046	0
0.785	-0.46201	-1.2	0	-0.46201	-1.0046	0
0.79	-0.4619	-1.2	0	-0.4619	-1.0046	0
0.795	-0.46177	-1.2	0	-0.46177	-1.0046	0
0.8	-0.46164	-1.2	0	-0.46164	-1.0046	0
0.805	-0.4615	-1.2	0	-0.4615	-1.0046	0
0.81	-0.46137	-1.2	0	-0.46137	-1.0046	0
0.815	-0.46124	-1.2	0	-0.46124	-1.0047	0
0.82	-0.46112	-1.2	0	-0.46112	-1.0047	0
0.825	-0.46098	-1.2	0	-0.46098	-1.0047	0
0.83	-0.46084	-1.2	0	-0.46084	-1.0047	0
0.835	-0.46068	-1.2	0	-0.46068	-1.0047	0
