0.005	-0.46223	0	0	1	0	0	0	1	0	0	0	1
0.01	-0.46218	0	0	1	0	0	0	1	0	0	0	1
0.015	-0.46232	0	0	1	0	0	0	1	0	0	0	1
0.02	-0.46259	0	0	1	0	0	0	1	0	0	0	1
0.025	-0.46289	0	0	1	0	0	0	1	0	0	0	1
0.03	-0.46309	0	0	1	0	0	0	1	0	0	0	1
0.035	-0.46321	0	0	1	0	0	0	1	0	0	0	1
0.04	-0.46328	0	0	1	0	0	0	1	0	0	0	1
0.045	-0.4634	0	0	1	0	0	0	1	0	0	0	1
0.05	-0.46363	0	0	1	0	0	0	1	0	0	0	1
0.055	-0.46392	0	0	1	0	0	0	1	0	0	0	1
0.06	-0.4642	0	0	1	0	0	0	1	0	0	0	1
0.065	-0.46443	0	0	1	0	0	0	1	0	0	0	1
0.07	-0.46456	0	0	1	0	0	0	1	0	0	0	1
0.075	-0.46458	0	0	1	0	0	0	1	0	0	0	1
0.08	-0.46456	0	0	1	0	0	0	1	0	0	0	1
0.085	-0.46461	0	0	1	0	0	0	1	0	0	0	1
0.09	-0.4647	0	0	1	0	0	0	1	0	0	0	1
0.095	-0.46478	0	0	1	0	0	0	1	0	0	0	1
0.1	-0.46487	0	0	1	0	0	0	1	0	0	0	1
0.105	-0.46495	0	0	1	0	0	0	1	0	0	0	1
0.11	-0.46495	0	0	1	0	0	0	1	0	0	0	1
0.115	-0.46487	0	0	1	0	0	0	1	0	0	0	1
0.12	-0.46478	0	0	1	0	0	0	1	0	0	0	1
0.125	-0.46472	0	0	1	0	0	0	1	0	0	0	1
0.13	-0.46478	0	0	1	0	0	0	1	0	0	0	1
0.135	-0.465	0	0	1	0	0	0	1	0	0	0	1
0.14	-0.4653	0	0	1	0	0	0	1	0	0	0	1
0.145	-0.46548	0	0	1	0	0	0	1	0	0	0	1
0.15	-0.46551	0	0	1	0	0	0	1	0	0	0	1
0.155	-0.46551	0	0	1	0	0	0	1	0	0	0	1
0.16	-0.4656	0	0	1	0	0	0	1	0	0	0	1
0.165	-0.46579	0	0	1	0	0	0	1	0	0	0	1
0.17	-0.46599	0	0	1	0	0	0	1	0	0	0	1
0.175	-0.46615	0	0	1	0	0	0	1	0	0	0	1
0.18	-0.46624	0	0	1	0	0	0	1	0	0	0	1
0.185	-0.46625	0	0	1	0	0	0	1	0	0	0	1
0.19	-0.46616	0	0	1	0	0	0	1	0	0	0	1
0.195	-0.46605	0	0	1	0	0	0	1	0	0	0	1
0.2	-0.46601	0	0	1	0	0	0	1	0	0	0	1
0.205	-0.46601	0	0	1	0	0	0	1	0	0	0	1
0.21	-0.466	0	0	1	0	0	0	1	0	0	0	1
0.215	-0.46598	0	0	1	0	0	0	1	0	0	0	1
0.22	-0.466	0	0	1	0	0	0	1	0	0	0	1
0.225	-0.46608	0	0	1	0	0	0	1	0	0	0	1
0.23	-0.46612	0	0	1	0	0	0	1	0	0	0	1
0.235	-0.46609	0	0	1	0	0	0	1	0	0	0	1
0.24	-0.46599	0	0	1	0	0	0	1	0	0	0	1
0.245	-0.4659	0	0	1	0	0	0	1	0	0	0	1
0.25	-0.4659	0	0	1	0	0	0	1	0	0	0	1
0.255	-0.46605	0	0	1	0	0	0	1	0	0	0	1
0.26	-0.46625	0	0	1	0	0	0	1	0	0	0	1
0.265	-0.46637	0	0	1	0	0	0	1	0	0	0	1
0.27	-0.46634	0	0	1	0	0	0	1	0	0	0	1
0.275	-0.46619	0	0	1	0	0	0	1	0	0	0	1
0.28	-0.46599	0	0	1	0	0	0	1	0	0	0	1
0.285	-0.46588	0	0	1	0	0	0	1	0	0	0	1
0.29	-0.46594	0	0	1	0	0	0	1	0	0	0	1
0.295	-0.46609	0	0	1	0	0	0	1	0	0	0	1
0.3	-0.46617	0	0	1	0	0	0	1	0	0	0	1
0.305	-0.46614	0	0	1	0	0	0	1	0	0	0	1
0.31	-0.46601	0	0	1	0	0	0	1	0	0	0	1
