0	0.230361185	-0.810170676	0	0	0	0	0	0	0
0.01	0.2466644946	-0.8115379331	0	0	0	0	0	0	0
0.02	0.2581912394	-0.8155336268	0	0	0	0	0	0	0
0.03	0.2661588649	-0.8215123685	0	0	0	0	0	0	0
0.04	0.2715692736	-0.8287400289	0	0	0	0	0	0	0
0.05	0.2762780337	-0.8364159607	0	0	0	0	0	0	0
0.06	0.2823194362	-0.8441187184	0	0	0	0	0	0	0
0.07	0.2910683935	-0.8518753251	0	0	0	0	0	0	0
0.08	0.3030155544	-0.8599503848	0	0	0	0	0	0	0
0.09	0.3178660585	-0.868658389	0	0	0	0	0	0	0
0.1	0.3347435676	-0.8782660868	0	0	0	0	0	0	0
0.11	0.3524592828	-0.8889650113	0	0	0	0	0	0	0
0.12	0.369787868	-0.9008783355	0	0	0	0	0	0	0
0.13	0.3856767877	-0.914068395	0	0	0	0	0	0	0
0.14	0.3993518836	-0.9285363208	0	0	0	0	0	0	0
0.15	0.4103256733	-0.9442240509	0	0	0	0	0	0	0
0.16	0.415877604	-0.9605801144	0	6.78752054	1588.671016	0	0	0	0
0.17	0.4158867603	-0.9751977003	0	-56.92431599	1631.877341	0	0	0	0
0.18	0.4159353043	-0.9885225639	0	-587.0841181	1881.558534	0	0	0	0
0.19	0.4160063759	-0.999472945	0	-44.4134107	1963.867442	0	0	0	0
0.2	0.4159598701	-1.005921776	0	415.5813834	1798.158027	0	0	0	0
0.21	0.4158234113	-1.007447006	0	556.5312346	1418.899945	0	0	0	0
0.22	0.4156338309	-1.004914077	0	417.5005119	940.1843152	0	0	0	0
0.23	0.4154782911	-0.999694684	0	101.1405576	468.9812401	0	0	0	0
0.24	0.4155051069	-0.9929155669	0	-22.14185851	54.76061253	0	0	0	0
0.25	0.4158572665	-0.9851548669	0	0	0	0	0	0	0
0.26	0.4166185016	-0.9762664659	0	0	0	0	0	0	0
0.27	0.4179254378	-0.9661137834	0	0	0	0	0	0	0
0.28	0.4198825303	-0.9547974246	0	0	0	0	0	0	0
0.29	0.4225181329	-0.9425640436	0	0	0	0	0	0	0
0.3	0.425780984	-0.9297231811	0	0	0	0	0	0	0
0.31	0.4295560888	-0.9166130547	0	0	0	0	0	0	0
0.32	0.4336834739	-0.9035937138	0	0	0	0	0	0	0
0.33	0.437981542	-0.8910254833	0	0	0	0	0	0	0
0.34	0.4422857387	-0.8792279224	0	0	0	0	0	0	0
0.35	0.446534838	-0.8684573437	0	0	0	0	0	0	0
0.36	0.4511745496	-0.8590265065	0	0	0	0	0	0	0
0.37	0.4560995791	-0.8508567723	0	0	0	0	0	0	0
0.38	0.4608039216	-0.8436546738	0	0	0	0	0	0	0
