0.001	6.45125357705e-023	0.279340167177	9.20731830222e-022	-0.103411997364	0.213059148575	-0.277509619995	0.00101428081604	1.62322289339	1.69048632941	0.076367512184	0	0	0.100008518179	0	0	0.14537642162	0	0	0.0401503199675	0	0
0.002	2.57675084384e-022	0.279325452178	3.6775744313e-021	-0.103411997364	0.213059148575	-0.277509619995	0.00101428081604	1.62322289339	1.69048632941	0.0763527971856	0	0	0.099993803181	0	0	0.145361706621	0	0	0.0401356049691	0	0
0.003	5.79612701842e-022	0.279300927178	8.27231261977e-021	-0.103411997364	0.213059148575	-0.277509619995	0.00101428081604	1.62322289339	1.69048632941	0.0763282721854	0	0	0.0999692781809	0	0	0.145337181621	0	0	0.0401110799689	0	0
0.004	1.03032536374e-021	0.279266592178	1.47049460473e-020	-0.103411997364	0.213059148575	-0.277509619995	0.00101428081604	1.62322289339	1.69048632941	0.0762939371854	0	0	0.0999349431809	0	0	0.145302846621	0	0	0.0400767449689	0	0
0.005	1.60981307159e-021	0.279222447178	2.29754747355e-020	-0.103411997364	0.213059148575	-0.277509619995	0.00101428081604	1.62322289339	1.69048632941	0.0762497921854	0	0	0.0998907981809	0	0	0.145258701621	0	0	0.0400325999689	0	0
0.006	2.31807582563e-021	0.279168492178	3.30838986879e-020	-0.103411997364	0.213059148575	-0.277509619995	0.00101428081604	1.62322289339	1.69048632941	0.0761958371854	0	0	0.0998368431809	0	0	0.145204746621	0	0	0.0399786449689	0	0
0.007	3.15511362587e-021	0.279104727178	4.50302179043e-020	-0.103411997364	0.213059148575	-0.277509619995	0.00101428081604	1.62322289339	1.69048632941	0.0761320721854	0	0	0.0997730781809	0	0	0.145140981621	0	0	0.0399148799689	0	0
0.008	4.12092647229e-021	0.279031152178	5.88144323848e-020	-0.103411997364	0.213059148575	-0.277509619995	0.00101428081604	1.62322289339	1.69048632941	0.0760584971854	0	0	0.0996995031809	0	0	0.145067406621	0	0	0.0398413049689	0	0
0.009	5.21551436491e-021	0.278947767178	7.44365421294e-020	-0.103411997364	0.213059148575	-0.277509619995	0.00101428081604	1.62322289339	1.69048632941	0.0759751121854	0	0	0.0996161181809	0	0	0.144984021621	0	0	0.0397579199689	0	0
0.01	6.43887730371e-021	0.278854572178	9.1896547138e-020	-0.103411997364	0.213059148575	-0.277509619995	0.00101428081604	1.62322289339	1.69048632941	0.0758819171854	0	0	0.0995229231809	0	0	0.144890826621	0	0	0.0396647249689	0	0
0.011	7.7910152887e-021	0.278751567178	1.11194447411e-019	-0.103411997364	0.213059148575	-0.277509619995	0.00101428081604	1.62322289339	1.69048632941	0.0757789121854	0	0	0.0994199181809	0	0	0.144787821621	0	0	0.0395617199689	0	0
0.012	9.27192831989e-021	0.278638752178	1.32330242947e-019	-0.103411997364	0.213059148575	-0.277509619995	0.00101428081604	1.62322289339	1.69048632941	0.0756660971854	0	0	0.0993071031809	0	0	0.144675006621	0	0	0.0394489049689	0	0
0.013	1.08816163973e-020	0.278516127178	1.55303933748e-019	-0.103411997364	0.213059148575	-0.277509619995	0.00101428081604	1.62322289339	1.69048632941	0.0755434721854	0	0	0.0991844781809	0	0	0.144552381621	0	0	0.0393262799689	0	0
