0	36.16011077	-19.79238114	-54.57290757	92.62526138	-8.608893425	-88.52667833
0.01	-4.725400451	-61.09495015	-39.80852992	-9.19144129	-66.60845637	-56.41642051
0.02	-2.81843246	-58.85202245	-32.34312236	-4.082862836	-80.71982381	-41.41159443
0.03	-2.043091885	-30.87235593	-20.82201385	-2.721685881	-62.92904094	-34.48204211
0.04	-0.5294552186	4.004852222	-2.017602861	-0.8869011177	-34.44650609	-23.09037639
0.05	0.7761801714	35.02033474	16.16795411	1.664221714	-6.490016432	-6.658779554
0.06	1.340481463	54.37856315	27.63583119	3.664193372	16.38932917	8.931193628
0.07	1.387651116	57.29379768	30.92480351	4.538246793	32.62188446	19.42451637
0.08	1.151940063	43.70370275	26.78045851	4.521503339	43.04582061	24.26638245
0.09	0.7198292784	17.61944278	16.99428318	4.123731699	50.49499542	25.43283236
0.1	0.1469495068	-14.97755799	4.105801655	3.793471971	58.54315326	25.771604
0.11	-0.4752438866	-48.13334401	-9.203205999	3.802289739	69.96741476	27.73167344
0.12	-1.030612816	-77.22228234	-20.83120954	4.22663745	85.62765543	32.5911031
0.13	-1.427446894	-99.49814361	-29.63462112	4.978585437	104.1144704	40.1625385
0.14	-1.640096922	-113.9776057	-35.36566655	5.868396229	122.2029569	48.95030949
0.15	-1.70836761	-120.8682769	-38.3411913	6.677888502	135.8631122	56.66109881
0.16	12.03213289	-140.4074054	11.01753941	10.37089781	139.8439718	57.08220705
0.17	23.41342115	-149.2516264	47.67164324	10.61614094	140.0757851	39.68122374
0.18	-187.544052	-123.6549844	59.59706513	10.93337512	129.2964736	17.09354758
0.19	-201.4333816	-76.64649899	11.4551785	-27.84992344	83.63472961	52.16751202
0.2	-205.8408363	-43.25409465	-33.07404108	-12.95697918	40.75093518	61.50216796
0.21	-203.6925485	-28.27047265	-59.32460762	-3.381180935	10.00987049	26.12757104
0.22	-198.6209718	-23.94177514	-72.32064544	7.755414886	-16.66279506	-30.30728041
0.23	-194.3316288	-19.6264418	-81.5915172	4.74620735	-50.1153201	-64.29214322
0.24	-193.6289739	-7.406773237	-91.57298384	1.35138139	-85.33740811	-64.37668236
0.25	-192.7525065	10.12108571	-96.0911155	-0.4669060358	-107.8239499	-49.62600727
0.26	-188.0781166	26.16515934	-87.49812238	-0.7266558396	-108.9148635	-39.63288052
0.27	-176.9082699	39.27326001	-69.37006133	0.01998047057	-92.96343619	-35.83259388
0.28	-158.5254731	48.53495718	-47.577795	0.9711495181	-69.75337548	-31.29126315
0.29	-134.0572666	53.29158123	-26.799769	1.596507347	-46.57140478	-22.32123632
0.3	-105.7596919	53.1858056	-9.576566204	1.880386213	-26.3135218	-11.2971352
0.31	-76.43545023	48.33616677	3.208354827	2.004139303	-9.754969524	-2.278354349
0.32	-48.93712395	39.65574854	11.42370758	2.058394279	2.466809818	3.024666141
0.33	-25.70115668	28.85255979	15.22664531	2.043468994	9.820691585	5.272233028
0.34	-8.367480834	17.90518843	15.08401424	1.987287062	12.46172557	5.571982798
0.35	1.864122655	8.442370532	11.2565382	1.947288457	11.15050666	4.447820217
0.36	1.376441799	0.7233492235	2.686982157	2.101052681	6.630306739	1.977016697
0.37	-0.1689064085	-5.951060911	-3.584189339	2.195273201	0.06183952925	-1.848338934
0.38	-0.7987996151	-9.432163221	-6.371027104	2.073155233	-7.610291319	-6.122267953
0.39	-0.8908766245	-7.915824037	-6.535409945	1.810427488	-15.91533492	-10.23731948
0.4	-4.548221516	-0.9675381872	-3.842085168	1.560096508	-24.6860686	-14.31528914
0.41	-9.565990223	11.12137672	-2.82929176	1.293974665	-34.39331068	-18.42304334
0.42	-13.98785645	23.96062818	-0.6611600497	0.9764001839	-45.53376271	-22.84496942
0.43	-17.09186187	35.81593643	3.190908592	0.5199735052	-57.21219297	-27.85486604
0.44	-18.63202125	46.24379401	8.015851267	-0.03423438482	-68.1274415	-32.86043744
0.45	-18.75406973	54.98924056	13.00694686	-0.5445311534	-76.87259739	-36.90489084
0.46	-17.65466139	61.58723818	17.64858289	-0.8855955314	-82.12793724	-39.18591999
0.47	-15.46559032	65.45199341	21.62651737	-1.000763682	-82.89613047	-39.22536565
0.48	-12.29808978	66.1021141	24.63290215	-0.8984912078	-78.70049454	-36.87541653
0.49	-8.321360519	63.31918818	26.27415724	-0.6345304763	-69.68381019	-32.29862381
0.5	-3.811866834	57.20081782	26.10860366	-0.2933638306	-56.60446858	-25.93441938
0.51	0.813034703	48.15154868	23.743667	0.03473595351	-40.73645188	-18.41985642
0.52	4.699233724	36.85002375	18.81368181	0.2819267621	-23.69210649	-10.4736675
0.53	3.526783291	24.1661787	9.061131961	0.4712878631	-7.234054057	-2.781567675
0.54	1.47094402	8.350753984	-2.359323187	0.5990430017	7.011481455	3.983929816
0.55	0.565108499	-8.509057947	-8.928876806	0.5202783459	19.2208306	9.104655791
0.56	0.1617729111	-20.62677197	-11.94838518	0.4014852859	29.30774089	13.12287286
0.57	0.05437111104	-24.59485104	-12.03778617	0.4005483174	36.17316	16.56115224
0.58	0.313534522	-19.60900809	-8.725640374	0.5041091	38.39065665	18.92063088
0.59	0.9425852978	-6.423070519	-1.805410124	0.6390172452	34.62711044	19.24319003
0.6	3.389782922	12.28344026	7.662602474	-3.809720732	18.69694419	23.0206611
0.61	5.351720088	34.56610274	10.52275576	4.398972722	-32.30850193	69.55185324
0.62	6.298222852	66.76901256	11.51661942	13.72163427	-60.70104338	93.60215228
0.63	8.344065241	95.35268015	18.49612944	-72.6679939	-75.85364752	106.0168807
0.64	11.33092277	107.3204018	23.01447888	-174.4190766	-70.80488685	84.120219
0.65	10.7045659	96.92522083	23.47678568	-182.7128873	-76.41678461	44.35661352
0.66	9.048361964	73.78761155	15.65012447	-177.5774265	-91.86174123	3.172111693
0.67	6.929746064	47.65058782	1.868843605	-164.375548	-108.400059	-37.96086075
0.68	4.832233423	24.55945078	-10.35029486	-149.6531459	-120.3800129	-76.06876097
0.69	3.122585434	8.201381268	-15.05158899	-139.09107	-126.0332255	-106.1247471
0.7	2.068768186	0.8723884432	-11.53748481	-136.1481523	-124.8508102	-124.9417945
