0.32	0.5364388713	0.2487060237	0	0.5410474659	-0.03069897104	0	0.716331077	-0.43459336	0	0.6010131315	-0.7923162031	0	0.7129236592	-0.8490186122	0
0.33	0.5498635615	0.2586557366	0	0.5536626223	-0.02076143787	0	0.7250479809	-0.4263253424	0	0.6284810104	-0.7895589879	0	0.7436063092	-0.8394117208	0
0.34	0.5633464978	0.2679907331	0	0.5659332804	-0.01144029378	0	0.7330394217	-0.4187860429	0	0.6568887621	-0.786841661	0	0.7747916181	-0.8297140989	0
0.35	0.5768969577	0.2764805537	0	0.5779794806	-0.002960349551	0	0.7405384082	-0.4121419924	0	0.6861652189	-0.7840390444	0	0.8063845667	-0.8199059905	0
0.36	0.5905063946	0.2839524124	0	0.5899153744	0.004510037431	0	0.7477255044	-0.4065264386	0	0.7161014204	-0.7810445	0	0.8381757756	-0.8099751277	0
0.37	0.6041513666	0.2903512383	0	0.6018424162	0.01091777753	0	0.7547279195	-0.4019757253	0	0.7463578142	-0.777733363	0	0.8698439205	-0.7998763293	0
0.38	0.6178159686	0.2956759962	0	0.6138895035	0.01626058301	0	0.7617148494	-0.3984714858	0	0.7764644138	-0.7740328141	0	0.900946734	-0.7896302934	0
0.39	0.6314919872	0.2999315351	0	0.6261777639	0.02053907046	0	0.7688828587	-0.3959825709	0	0.8059147651	-0.7700046276	0	0.9310180714	-0.7794010184	0
0.4	0.6451720677	0.3031375272	0	0.6387764166	0.0237677259	0	0.7763879929	-0.3944643578	0	0.8342479424	-0.7658349103	0	0.9596514689	-0.7694522212	0
0.41	0.6588534559	0.3053654977	0	0.651700304	0.02601406554	0	0.7843284772	-0.3938249387	0	0.861042301	-0.7617635888	0	0.9864867129	-0.7600816509	0
0.42	0.6725183454	0.3067093054	0	0.664879942	0.02737072041	0	0.7927462495	-0.3939429741	0	0.885909072	-0.7580645877	0	1.011198758	-0.7516129233	0
0.43	0.6861531794	0.3072733959	0	0.6782585373	0.02794193536	0	0.8016240487	-0.3947115544	0	0.9084783775	-0.7550530777	0	1.033482134	-0.7444139922	0
0.44	0.6997560081	0.3071601592	0	0.6918241213	0.0278297537	0	0.8109487022	-0.3960385702	0	0.9283705449	-0.7530763439	0	1.053025748	-0.7389267962	0
0.45	0.7133309537	0.3064556496	0	0.7055879665	0.02711994402	0	0.8207205263	-0.3978500731	0	0.9452293499	-0.7524786307	0	1.069548156	-0.7356274021	0
0.46	0.7268842782	0.3052191266	0	0.719561977	0.0258720769	0	0.830931097	-0.4000996838	0	0.9587785402	-0.7535383521	0	1.082846404	-0.7349293624	0
0.47	0.7404231184	0.3034763399	0	0.7337453738	0.02411313909	0	0.8415544404	-0.4027735285	0	0.9688642455	-0.7564062115	0	1.092824456	-0.7370931201	0
0.48	0.7539552496	0.3012160831	0	0.7481187406	0.02183404108	0	0.8525535215	-0.4058906347	0	0.9754818687	-0.7610701421	0	1.099506542	-0.7421754406	0
0.49	0.7674884213	0.298390259	0	0.7626420648	0.01898928714	0	0.8638885775	-0.4095012792	0	0.9787944248	-0.767356707	0	1.10304684	-0.7500227296	0
0.5	0.7810288597	0.29491798	0	0.7772549373	0.0155004649	0	0.8755194892	-0.4136837608	0	0.979141278	-0.7749681168	0	1.103737041	-0.7603043806	0
0.51	0.794579225	0.2906939917	0	0.7918793409	0.01126403471	0	0.8874030781	-0.4185385216	0	0.9770300671	-0.7835465542	0	1.102005312	-0.7725776125	0
0.52	0.8081367784	0.2856007744	0	0.8064257266	0.006163012902	0	0.8994883653	-0.4241791382	0	0.9731054335	-0.7927498754	0	1.098398755	-0.7863691939	0
0.53	0.821691993	0.2795258557	0	0.8208009021	8.427642306e-005	0	0.9117109752	-0.4307177435	0	0.9680950817	-0.8023152321	0	1.093546251	-0.8012505077	0
0.54	0.8352215092	0.2723943725	0	0.8349063405	-0.007048449766	0	0.9239825723	-0.4382333831	0	0.9627445441	-0.8120801037	0	1.08810877	-0.8168697121	0
0.55	0.8487053056	0.2641737782	0	0.848711944	-0.01526922177	0	0.936195304	-0.4467801527	0	0.957735574	-0.8220132506	0	1.082709713	-0.8329947756	0
0.56	0.8621518737	0.254851587	0	0.8622904057	-0.02459137862	0	0.9483008578	-0.4563983076	0	0.9536112165	-0.8322116404	0	1.077861294	-0.8495623663	0
0.57	0.8755776367	0.2444290016	0	0.8757036443	-0.03501396996	0	0.9602877909	-0.4671025534	0	0.9507924754	-0.8428334411	0	1.073976692	-0.8665985025	0
0.58	0.888995716	0.2329182377	0	0.8889462626	-0.0465247579	0	0.9720815455	-0.4788944452	0	0.9496250438	-0.8540738244	0	1.071424612	-0.8841403276	0
0.59	0.9024170378	0.2203433286	0	0.9019543436	-0.05909928832	0	0.9835204041	-0.4917677521	0	0.9503398644	-0.8661511288	0	1.070495263	-0.9022317271	0
0.6	0.9158465573	0.2067656067	0	0.9146229769	-0.07267471451	0	0.9944774698	-0.5056623376	0	0.9530173243	-0.8792194515	0	1.071361305	-0.9208587543	0
0.61	0.9291123695	0.1933056459	0	0.92656468	-0.08612574016	0	1.007267516	-0.5189560464	0	0.9569349935	-0.8914214786	0	1.072993937	-0.9390602335	0
0.62	0.9423281794	0.1809417074	0	0.9382951106	-0.09847218738	0	1.019369267	-0.5312330947	0	0.9611418253	-0.9025462052	0	1.074428	-0.956447708	0
0.63	0.9555924909	0.1699451324	0	0.9500071756	-0.1094420443	0	1.028415881	-0.5426938147	0	0.9647497578	-0.9131131524	0	1.075377061	-0.9722801129	0
0.64	0.9687923078	0.1613855821	0	0.9612039287	-0.1179543663	0	1.032816452	-0.5523811937	0	0.9649978777	-0.9220628162	0	1.075449173	-0.9815576972	0
0.65	0.981704806	0.1563715922	0	0.9711319137	-0.1228713203	0	1.032897345	-0.5588071565	0	0.9654921355	-0.9285643723	0	1.075517893	-0.9888425774	0
0.66	0.9942831704	0.154821433	0	0.9798130668	-0.1242466704	0	1.031047434	-0.5615452657	0	0.9664728379	-0.9318073114	0	1.075618161	-0.9936654381	0
0.67	1.006573468	0.1563277725	0	0.9877760809	-0.1224822856	0	1.028398888	-0.5608939749	0	0.9678670188	-0.9318383828	0	1.075721353	-0.9959209234	0
0.68	1.018617442	0.1602168769	0	0.9956300478	-0.1182790297	0	1.025687138	-0.5575415857	0	0.9695567994	-0.929177491	0	1.07577354	-0.9959392571	0
0.69	1.030423621	0.1656843634	0	1.003856947	-0.112492922	0	1.023710428	-0.5523347811	0	0.9714627928	-0.9245364008	0	1.075738581	-0.9942908942	0
0.7	1.041983348	0.1719676279	0	1.012764284	-0.1059435748	0	1.023194811	-0.5461097092	0	0.9735611431	-0.9186689125	0	1.075627712	-0.9916178324	0
0.71	1.053286511	0.1784799586	0	1.022462919	-0.09925786107	0	1.024524164	-0.5395427382	0	0.975898042	-0.9122347844	0	1.075523499	-0.9884837032	0
0.72	1.06433108	0.1850585723	0	1.032857959	-0.09260639288	0	1.027962493	-0.5328688784	0	0.9786523636	-0.9054710418	0	1.075539693	-0.9851703189	0
0.73	1.075139664	0.191774133	0	1.043769254	-0.0859024552	0	1.033222887	-0.5260658293	0	0.9819151732	-0.8983981802	0	1.075724929	-0.9816979949	0
0.74	1.085735518	0.1986595582	0	1.054966707	-0.0790843355	0	1.039705617	-0.5191094722	0	0.9856802245	-0.8910572077	0	1.076102537	-0.9780223429	0
0.75	1.096137162	0.2057115142	0	1.06623058	-0.072126544	0	1.046968643	-0.5119947056	0	0.9899125736	-0.8834896125	0	1.07668154	-0.9741001848	0
0.76	1.106368015	0.2129096793	0	1.07742937	-0.06503086303	0	1.054776335	-0.5047374263	0	0.9945762467	-0.875735823	0	1.077463889	-0.96990996	0
0.77	1.116458626	0.2202216978	0	1.088537358	-0.05782289044	0	1.063022886	-0.4973726981	0	0.9996383069	-0.8678403164	0	1.078447918	-0.9654526854	0
0.78	1.126442316	0.227599764	0	1.099603156	-0.05055136343	0	1.071661699	-0.4899535673	0	1.005065185	-0.8598572918	0	1.079629197	-0.9607499951	0
0.79	1.136351562	0.2349803052	0	1.110705433	-0.04328335813	0	1.080657312	-0.4825465278	0	1.010817912	-0.851851712	0	1.081000075	-0.955840141	0
0.8	1.146217396	0.2422876442	0	1.121916625	-0.03609673533	0	1.089956211	-0.4752249099	0	1.016848188	-0.8438969565	0	1.082548755	-0.9507733563	0
0.81	1.156069275	0.249438293	0	1.133276683	-0.02907362422	0	1.099471751	-0.4680636564	0	1.023095277	-0.8360724812	0	1.084258206	-0.9456088929	0
0.82	1.165934785	0.2563414236	0	1.144779866	-0.02229967104	0	1.109076429	-0.4611393757	0	1.029482621	-0.8284657793	0	1.086104869	-0.9404168868	0
0.83	1.17583874	0.2628999712	0	1.156376146	-0.01586444134	0	1.118605819	-0.4545310849	0	1.035916731	-0.8211731117	0	1.088057792	-0.9352802508	0
0.84	1.185802856	0.269013709	0	1.167986063	-0.009860728882	0	1.127875454	-0.4483195763	0	1.042291254	-0.8142966325	0	1.090079246	-0.9302942066	0
0.85	1.195845387	0.2745870499	0	1.1795235	-0.004378873181	0	1.136716095	-0.4425826475	0	1.048499708	-0.8079341633	0	1.092128168	-0.9255593598	0
0.86	1.205980698	0.2795381795	0	1.190918027	0.0005014325106	0	1.145013344	-0.4373887157	0	1.054452552	-0.8021661874	0	1.094165226	-0.9211705274	0
0.87	1.216218751	0.2838073293	0	1.202130917	0.004719667106	0	1.152738705	-0.4327908255	0	1.060093084	-0.7970443774	0	1.096158015	-0.9172044798	0
0.88	1.226564809	0.2873631323	0	1.213163093	0.008241681636	0	1.159963112	-0.4288221395	0	1.065406635	-0.7925843336	0	1.098085375	-0.913709184	0
0.89	1.237019593	0.2902057997	0	1.224054036	0.01106374881	0	1.166849834	-0.4254940379	0	1.070420972	-0.7887643718	0	1.099941059	-0.9106975251	0
0.9	1.247579899	0.2923659506	0	1.234872435	0.01321203141	0	1.173631379	-0.4227977791	0	1.075197637	-0.7855299934	0	1.101734841	-0.9081469016	0
0.91	1.258239599	0.2938989407	0	1.245701441	0.01473736592	0	1.180576163	-0.4207092094	0	1.079815136	-0.7828018445	0	1.103488442	-0.9060037275	0
0.92	1.268990941	0.2948755593	0	1.256622941	0.01570639409	0	1.187952739	-0.4191952329	0	1.084348141	-0.7804845189	0	1.105227115	-0.9041906134	0
0.93	1.279826106	0.2953697478	0	1.267703597	0.01618981476	0	1.195994911	-0.4182211499	0	1.088847454	-0.7784756202	0	1.106970341	-0.9026154219	0
0.94	1.290738648	0.2954450735	0	1.278985063	0.0162493653	0	1.204875067	-0.4177583883	0	1.093325648	-0.7766742392	0	1.108724626	-0.9011812706	0
0.95	1.301724464	0.2951424343	0	1.290479518	0.0159257775	0	1.21468967	-0.4177917811	0	1.097750829	-0.7749880417	0	1.11047976	-0.8997963095	0
0.96	1.312782045	0.2944704551	0	1.302169796	0.01522903547	0	1.225455828	-0.4183260231	0	1.102048738	-0.7733394751	0	1.112208714	-0.8983830847	0
0.97	1.323911747	0.2934006944	0	1.314013266	0.01413306231	0	1.237118918	-0.4193900409	0	1.106112638	-0.7716700651	0	1.113871116	-0.8968856209	0
0.98	1.335114155	0.2918678904	0	1.32594769	0.01257527296	0	1.24956756	-0.4210387231	0	1.109819021	-0.769943018	0	1.115419752	-0.8952736256	0
0.99	1.346387765	0.2897756851	0	1.33789859	0.01046166085	0	1.262654819	-0.4233509676	0	1.113048945	-0.7681435772	0	1.116810818	-0.8935428504	0
1	1.357726528	0.2870062524	0	1.349786979	0.00767606457	0	1.276222137	-0.4264244259	0	1.115712894	-0.7662782823	0	1.118019229	-0.8917127681	0
1.01	1.369117935	0.2834330409	0	1.361537511	0.004092876594	0	1.290123014	-0.4303665478	0	1.117790708	-0.7643806754	0	1.119084896	-0.8898296869	0
1.02	1.38054088	0.2789397927	0	1.373082477	-0.000403656249	0	1.304244173	-0.435278707	0	1.119560254	-0.7626251759	0	1.120481651	-0.8880774793	0
1.03	1.391959376	0.2734425942	0	1.384362119	-0.0058971128	0	1.318734199	-0.4412682165	0	1.121420189	-0.7611604518	0	1.122582086	-0.8866107582	0
1.04	1.403339409	0.266876215	0	1.39538463	-0.0124535395	0	1.333804612	-0.4484156056	0	1.123379689	-0.7598400955	0	1.125095842	-0.8852840441	0
1.05	1.414669144	0.2591976056	0	1.406246475	-0.02011843204	0	1.349406229	-0.4567237553	0	1.125012605	-0.7582388669	0	1.127203737	-0.883675418	0
1.06	1.42596008	0.2503845706	0	1.417064525	-0.02891680667	0	1.365125476	-0.466132265	0	1.125901012	-0.7560210663	0	1.128251399	-0.8814547343	0
1.07	1.437226863	0.2404306641	0	1.427869247	-0.0388556143	0	1.380510803	-0.476590922	0	1.125880771	-0.7530459961	0	1.127951626	-0.8784845905	0
1.08	1.448480381	0.2293448425	0	1.438583554	-0.04992284815	0	1.395253773	-0.4880752781	0	1.125050448	-0.7493299893	0	1.126326886	-0.8747791827	0
1.09	1.459730918	0.2171528483	0	1.449065287	-0.06208653748	0	1.409173775	-0.5005653728	0	1.123751138	-0.7451012174	0	1.123719062	-0.8705569003	0
1.1	1.470962257	0.2040291933	0	1.459093975	-0.07516166276	0	1.422184466	-0.5139015742	0	1.12254978	-0.7408000453	0	1.120796824	-0.8662434849	0
1.11	1.482010642	0.1913096424	0	1.468308381	-0.08779721574	0	1.434165365	-0.5267610824	0	1.122375845	-0.7366447558	0	1.118983348	-0.8620545654	0
1.12	1.493124535	0.1795308128	0	1.477568027	-0.09947883811	0	1.445718313	-0.5386150556	0	1.123809873	-0.7326223155	0	1.118974793	-0.8579847956	0
1.13	1.504388172	0.169135025	0	1.486962715	-0.109764139	0	1.458003975	-0.5491004717	0	1.127757236	-0.728546709	0	1.121542717	-0.8538483816	0
1.14	1.515636344	0.1616008493	0	1.495670267	-0.1171279544	0	1.471583335	-0.5567583009	0	1.135305303	-0.7246301142	0	1.128362466	-0.8498935423	0
1.15	1.526705955	0.1573533759	0	1.503118391	-0.1210923407	0	1.486423349	-0.561065405	0	1.146649785	-0.7217445457	0	1.14021703	-0.8470352041	0
1.16	1.537594786	0.1562520647	0	1.509557375	-0.121780836	0	1.502076321	-0.5620069774	0	1.161360805	-0.7206789618	0	1.156985014	-0.8460583136	0
1.17	1.548333774	0.1578659348	0	1.515560289	-0.1196485494	0	1.518286696	-0.5599298101	0	1.178852025	-0.7213236309	0	1.177971834	-0.8467762302	0
1.18	1.558914455	0.1615325377	0	1.521672322	-0.1154176632	0	1.535088249	-0.5555029216	0	1.198568624	-0.7228899073	0	1.202185118	-0.8482934574	0
1.19	1.569296314	0.1665081456	0	1.528310834	-0.1099128751	0	1.552555838	-0.5495345324	0	1.219992219	-0.7246496382	0	1.22864854	-0.84980633	0
1.2	1.579437365	0.1721257305	0	1.535748645	-0.1038809471	0	1.570616424	-0.542787839	0	1.24269236	-0.7264442275	0	1.256688441	-0.851116755	0
1.21	1.589308682	0.1779274372	0	1.544075698	-0.09783036846	0	1.58905351	-0.5358166904	0	1.266455399	-0.7286749804	0	1.286112592	-0.8525810908	0
1.22	1.598909424	0.1838646958	0	1.55320099	-0.09181470006	0	1.607595414	-0.5287314752	0	1.291377123	-0.7318813055	0	1.317245921	-0.8546409679	0
1.23	1.608261151	0.1900053792	0	1.562948923	-0.08573941646	0	1.626154617	-0.5214687614	0	1.317750199	-0.7362956126	0	1.350556135	-0.8573860746	0
1.24	1.617380708	0.1963790406	0	1.573086112	-0.07953105167	0	1.644801951	-0.5139408354	0	1.345907617	-0.7418136911	0	1.386393016	-0.8605573726	0
1.25	1.626283491	0.2029869622	0	1.583401028	-0.07314613	0	1.663574716	-0.5060747634	0	1.376089244	-0.7481821034	0	1.424904558	-0.8637511065	0
1.26	1.634992897	0.2098155005	0	1.59377211	-0.06657052848	0	1.682383416	-0.4978512472	0	1.408374805	-0.7551120921	0	1.46599757	-0.8665515211	0
1.27	1.64354059	0.2168379841	0	1.604174711	-0.05981833294	0	1.701052375	-0.489317739	0	1.442672923	-0.7622718004	0	1.509327321	-0.8685559508	0
1.28	1.651962037	0.2240123058	0	1.614647948	-0.0529282096	0	1.719402084	-0.4805747842	0	1.478741159	-0.7692721694	0	1.554335879	-0.8693949324	0
1.29	1.66029348	0.2312816743	0	1.625253684	-0.04595577437	0	1.737289718	-0.4717526144	0	1.516236438	-0.7757251599	0	1.600358609	-0.8687981945	0
1.3	1.668571358	0.2385769757	0	1.636043054	-0.03896635368	0	1.754599833	-0.4629938435	0	1.554789611	-0.7813328708	0	1.646763288	-0.8666556232	0
1.31	1.67683166	0.2458176963	0	1.647032224	-0.03203187418	0	1.771227372	-0.4544423226	0	1.594085828	-0.7859309867	0	1.693069405	-0.8630113404	0
1.32	1.6851087	0.25291083	0	1.658190959	-0.02523270387	0	1.787080648	-0.4462344494	0	1.633907134	-0.7894570236	0	1.738989069	-0.8579910763	0
1.33	1.693434067	0.2597506822	0	1.669446385	-0.0186608502	0	1.802097286	-0.4384926738	0	1.674119486	-0.7918841616	0	1.784387604	-0.8517178616	0
1.34	1.701835939	0.2662233138	0	1.68069963	-0.01241919307	0	1.816252769	-0.4313229626	0	1.714621359	-0.7931722648	0	1.829202931	-0.8442623104	0
1.35	1.710338572	0.2722153761	0	1.691848626	-0.006615239413	0	1.829554784	-0.4248161909	0	1.755277863	-0.7932545168	0	1.87335739	-0.8356379434	0
1.36	1.71896153	0.2776252051	0	1.702809942	-0.00135062981	0	1.842032266	-0.4190492845	0	1.795858426	-0.792053088	0	1.916681348	-0.8258310526	0
1.37	1.727718896	0.2823732955	0	1.713534639	0.003290517319	0	1.853727167	-0.4140835077	0	1.835990938	-0.7895156417	0	1.95886115	-0.8148541562	0
1.38	1.736618793	0.286410706	0	1.724016306	0.007252027866	0	1.864688536	-0.4099605625	0	1.875146045	-0.7856659011	0	1.999424598	-0.8028114749	0
1.39	1.745663515	0.2897233077	0	1.734289992	0.01051185872	0	1.874966411	-0.4066993192	0	1.912657813	-0.780655492	0	2.037768032	-0.7899593867	0
1.4	1.754850169	0.2923310244	0	1.744422653	0.01308264538	0	1.88460531	-0.4042946953	0	1.947776986	-0.7747986769	0	2.073217618	-0.7767421722	0
1.41	1.7641717	0.2942814474	0	1.754497054	0.01500597148	0	1.893639415	-0.4027193271	0	1.979745703	-0.7685738995	0	2.105110048	-0.763787429	0
1.42	1.773618233	0.2956395424	0	1.764594835	0.01634226616	0	1.902091574	-0.4019275853	0	2.007866984	-0.7625872916	0	2.13286323	-0.7518603278	0
1.43	1.783178876	0.2964746942	0	1.774782039	0.01715787883	0	1.909975247	-0.4018621905	0	2.031563485	-0.7575026849	0	2.156030264	-0.7417816713	0
1.44	1.79284365	0.2968464925	0	1.785099118	0.01751082977	0	1.917301019	-0.4024625968	0	2.050417383	-0.7539507112	0	2.174328308	-0.7343238877	0
1.45	1.802604954	0.2967923003	0	1.795556883	0.01743819715	0	1.924085139	-0.4036740315	0	2.064185788	-0.7524370875	0	2.187638439	-0.7301083552	0
1.46	1.812458228	0.2963182259	0	1.80613739	0.01694672188	0	1.930356615	-0.4054566467	0	2.07280289	-0.7532682619	0	2.195990692	-0.729521792	0
1.47	1.822401444	0.2953951647	0	1.81679855	0.01600834002	0	1.936160962	-0.4077930714	0	2.076374803	-0.7565106358	0	2.199544317	-0.7326694862	0
1.48	1.832433481	0.293960113	0	1.827480838	0.014561005	0	1.941559802	-0.4106930506	0	2.075174969	-0.7619918522	0	2.198574934	-0.7393737576	0
1.49	1.842551621	0.2919225193	0	1.838115225	0.01251473735	0	1.946626728	-0.4141939168	0	2.069639542	-0.7693441786	0	2.193470305	-0.7492177876	0
1.5	1.852748806	0.2891747571	0	1.848631548	0.009762090156	0	1.951441059	-0.4183561485	0	2.06035649	-0.7780800562	0	2.184728362	-0.7616250628	0
1.51	1.863430344	0.2858935483	0	1.859436944	0.006479083697	0	1.953474498	-0.4236510829	0	2.050699143	-0.7867092456	0	2.175529071	-0.7741945145	0
1.52	1.874272981	0.2819466966	0	1.869059863	0.002552327237	0	1.955741447	-0.4291203784	0	2.04012171	-0.7953768901	0	2.165258223	-0.7864336021	0
1.53	1.885121973	0.2772914766	0	1.877451749	-0.002046236412	0	1.958832566	-0.4347495808	0	2.028282454	-0.8041282132	0	2.153652372	-0.7994899906	0
1.54	1.896021663	0.2718741929	0	1.885353818	-0.007365108307	0	1.961956521	-0.4409398398	0	2.015503152	-0.8129568008	0	2.140958786	-0.8130720105	0
1.55	1.906960185	0.2656282773	0	1.893347308	-0.01348295473	0	1.965100918	-0.4478865013	0	2.001627981	-0.8219581984	0	2.126963622	-0.827445142	0
1.56	1.917900892	0.2584848986	0	1.90177788	-0.02049258922	0	1.968413948	-0.4557105303	0	1.98670104	-0.8311162352	0	2.111617725	-0.842733088	0
1.57	1.928809071	0.2503583506	0	1.910771746	-0.02850191037	0	1.971942157	-0.4645216376	0	1.971243388	-0.8403718375	0	2.095345809	-0.8587489572	0
1.58	1.939670653	0.2411115441	0	1.920285385	-0.03765825638	0	1.975789738	-0.4744354176	0	1.956076265	-0.8497689226	0	2.078906413	-0.8753009474	0
1.59	1.950489832	0.2306849573	0	1.930104473	-0.04801349512	0	1.980157056	-0.4854489312	0	1.942076878	-0.8593657148	0	2.063142971	-0.8922614659	0
1.6	1.961267679	0.2190825484	0	1.939883201	-0.05954102259	0	1.985011984	-0.4975118147	0	1.930176122	-0.8693409275	0	2.049027721	-0.9095084104	0
1.61	1.972001198	0.2063842902	0	1.949257461	-0.07213162074	0	1.990182119	-0.510515236	0	1.921497157	-0.8800368686	0	2.037912839	-0.926797091	0
1.62	1.982593799	0.1937736633	0	1.957750007	-0.084562781	0	1.998006761	-0.5230082343	0	1.922829069	-0.8912638189	0	2.037591014	-0.941947399	0
1.63	1.993151354	0.1819936728	0	1.965856513	-0.09611310869	0	2.008835601	-0.5343000777	0	1.92641646	-0.9010028814	0	2.038661193	-0.9570408092	0
1.64	2.003769596	0.1711194313	0	1.973971566	-0.10673029	0	2.018097788	-0.5448032272	0	1.929834205	-0.9101433439	0	2.03944288	-0.9711766763	0
1.65	2.01444413	0.1622133971	0	1.981868926	-0.1153244315	0	2.021977431	-0.5537834712	0	1.930155432	-0.9182455151	0	2.039490292	-0.9797680128	0
