0	-0.043993603	-0.388086275	0	-0.043993603	-0.565139632	0
0.01	-0.021097074	-0.389121381	0	-0.021097074	-0.501954222	0
0.02	0.004776273	-0.391263745	0	0.004776273	-0.474086934	0
0.03	0.030704804	-0.394202149	0	0.030704804	-0.463166233	0
0.04	0.056674814	-0.398056706	0	0.056674814	-0.444237459	0
0.05	0.082959108	-0.402961803	0	0.082959108	-0.416279362	0
0.06	0.109319077	-0.408967136	0	0.109319077	-0.391104749	0
0.07	0.135373935	-0.416063398	0	0.135373935	-0.377214365	0
0.08	0.160944697	-0.424209732	0	0.160944697	-0.375676967	0
0.09	0.186104106	-0.433343923	0	0.186104106	-0.382478258	0
0.1	0.211087311	-0.443390267	0	0.211087311	-0.391847059	0
0.11	0.236195839	-0.454268212	0	0.236195839	-0.398804865	0
0.12	0.261734564	-0.465896566	0	0.261734564	-0.40071436	0
0.13	0.287976159	-0.47819157	0	0.287976159	-0.397866493	0
0.14	0.315139021	-0.491062442	0	0.315139021	-0.393161823	0
0.15	0.343369052	-0.5044098	0	0.343369052	-0.391087602	0
0.16	0.372661142	-0.517944932	0	0.372661142	-0.403780518	0
0.17	0.402467546	-0.529863002	0	0.402467546	-0.450500555	0
0.18	0.43306744	-0.539272673	0	0.43306744	-0.505085578	0
0.19	0.464982702	-0.544012481	0	0.464982702	-0.439677457	0
0.2	0.496654195	-0.543541869	0	0.496654195	-0.420537533	0
0.21	0.524877888	-0.539151157	0	0.524877888	-0.486896015	0
0.22	0.549639499	-0.532016956	0	0.549639499	-0.592631517	0
0.23	0.572621695	-0.522959187	0	0.572621695	-0.651543473	0
0.24	0.59529116	-0.512571061	0	0.59529116	-0.641324426	0
0.25	0.617295738	-0.501734131	0	0.617295738	-0.600986146	0
0.26	0.637351563	-0.491148142	0	0.637351563	-0.570413903	0
0.27	0.654845655	-0.481092336	0	0.654845655	-0.552757524	0
0.28	0.670073417	-0.471446347	0	0.670073417	-0.534028873	0
0.29	0.683595525	-0.461977032	0	0.683595525	-0.506619505	0
0.3	0.695748112	-0.452600322	0	0.695748112	-0.475194592	0
0.31	0.706630462	-0.443413194	0	0.706630462	-0.447969903	0
0.32	0.716331077	-0.43459336	0	0.716331077	-0.428544028	0
0.33	0.725047981	-0.426325342	0	0.725047981	-0.415780876	0
0.34	0.733039422	-0.418786043	0	0.733039422	-0.407642077	0
0.35	0.740538408	-0.412141992	0	0.740538408	-0.403246352	0
0.36	0.747725504	-0.406526439	0	0.747725504	-0.402572406	0
